DEBUTSEM,ANNEE,MOIS,PROV,LAT,LON,MALADIE,TOTALCAS,TOTALDECES,POP,PRECTOTCORR,RH2M,T2M,POP_ANNUAL,INCIDENCE
2016-07-18,2016,7,SANKURU,-3.45,23.58,IRA,1754,1,153572.0,0.92,46.16,27.15,74136.0,23.659220891334844
2016-07-18,2016,7,SANKURU,-3.45,23.58,MENINGITE,4,0,153572.0,0.92,46.16,27.15,74136.0,0.05395489370885939
2016-07-18,2016,7,SANKURU,-3.45,23.58,MONKEY POX,19,0,153572.0,0.92,46.16,27.15,74136.0,0.25628574511708213
2016-07-18,2016,7,SANKURU,-3.45,23.58,PALUDISME,5661,17,153572.0,0.92,46.16,27.15,74136.0,76.35966332146326
2016-07-18,2016,7,SANKURU,-3.45,23.58,PFA,1,0,101472.0,0.92,46.16,27.15,74136.0,0.013488723427214848
2016-07-18,2016,7,SANKURU,-3.45,23.58,TNN,2,2,125540.0,0.92,46.16,27.15,74136.0,0.026977446854429696
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,CHOLERA,98,1,227649.0,0.78,73.05,21.72,262627.0,0.37315279845560434
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,COQUELUCHE,1,0,119900.0,0.78,73.05,21.72,262627.0,0.003807681616893922
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,DIARR SANGLANTE,136,0,262627.0,0.78,73.05,21.72,262627.0,0.5178446998975733
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,FIEVRE TYPHOIDE,918,0,262627.0,0.78,73.05,21.72,262627.0,3.4954517243086203
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,IRA,5796,3,262627.0,0.78,73.05,21.72,262627.0,22.069322651517172
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,MENINGITE,10,0,200689.0,0.78,73.05,21.72,262627.0,0.038076816168939216
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,PALUDISME,12076,18,262627.0,0.78,73.05,21.72,262627.0,45.981563205610996
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,PFA,2,0,166424.0,0.78,73.05,21.72,262627.0,0.007615363233787844
2016-07-18,2016,7,SUD-KIVU,-2.88,28.32,ROUGEOLE,289,1,262627.0,0.78,73.05,21.72,262627.0,1.1004199872823435
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,COQUELUCHE,1,0,70150.0,4.82,84.86,24.98,70150.0,0.014255167498218103
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,DECES MATERNELS,1,0,60974.0,4.82,84.86,24.98,70150.0,0.014255167498218103
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,FIEVRE TYPHOIDE,58,0,222382.0,4.82,84.86,24.98,70150.0,0.82679971489665
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,IRA,2616,4,238344.0,4.82,84.86,24.98,70150.0,37.29151817533856
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,MENINGITE,26,1,192279.0,4.82,84.86,24.98,70150.0,0.3706343549536707
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,MONKEY POX,2,0,222382.0,4.82,84.86,24.98,70150.0,0.028510334996436206
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,PALUDISME,7252,26,238344.0,4.82,84.86,24.98,70150.0,103.37847469707769
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,PFA,1,0,22843.0,4.82,84.86,24.98,70150.0,0.014255167498218103
2016-07-18,2016,7,SUD-UBANGI,3.05,19.18,TNN,1,0,89363.0,4.82,84.86,24.98,70150.0,0.014255167498218103
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,CHOLERA,205,1,338329.0,0.0,45.55,24.41,200000.0,1.0250000000000001
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,COQUELUCHE,1,0,255276.0,0.0,45.55,24.41,200000.0,0.005
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,DECES MATERNELS,4,4,304911.0,0.0,45.55,24.41,200000.0,0.02
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,DIARR SANGLANTE,35,0,338329.0,0.0,45.55,24.41,200000.0,0.175
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,FIEVRE TYPHOIDE,94,0,338329.0,0.0,45.55,24.41,200000.0,0.47
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,IRA,3170,1,338329.0,0.0,45.55,24.41,200000.0,15.85
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,MENINGITE,6,1,338329.0,0.0,45.55,24.41,200000.0,0.030000000000000002
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,PALUDISME,8565,18,338329.0,0.0,45.55,24.41,200000.0,42.825
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,ROUGEOLE,32,0,338329.0,0.0,45.55,24.41,200000.0,0.16
2016-07-18,2016,7,TANGANYIKA,-7.06,27.31,TNN,1,0,262219.0,0.0,45.55,24.41,200000.0,0.005
2016-07-18,2016,7,TSHOPO,0.51,25.2,CHOLERA,240,13,345098.0,2.91,75.09,26.22,58217.0,4.122507171444767
2016-07-18,2016,7,TSHOPO,0.51,25.2,COQUELUCHE,2,0,117517.0,2.91,75.09,26.22,58217.0,0.03435422642870639
2016-07-18,2016,7,TSHOPO,0.51,25.2,DIARR SANGLANTE,1,0,57089.0,2.91,75.09,26.22,58217.0,0.017177113214353196
2016-07-18,2016,7,TSHOPO,0.51,25.2,FIEVRE TYPHOIDE,160,0,345098.0,2.91,75.09,26.22,58217.0,2.7483381142965113
2016-07-18,2016,7,TSHOPO,0.51,25.2,IRA,1889,1,345098.0,2.91,75.09,26.22,58217.0,32.44756686191318
2016-07-18,2016,7,TSHOPO,0.51,25.2,MENINGITE,3,0,81013.0,2.91,75.09,26.22,58217.0,0.05153133964305959
2016-07-18,2016,7,TSHOPO,0.51,25.2,MONKEY POX,1,0,124199.0,2.91,75.09,26.22,58217.0,0.017177113214353196
2016-07-18,2016,7,TSHOPO,0.51,25.2,PALUDISME,7040,39,345098.0,2.91,75.09,26.22,58217.0,120.92687702904651
2016-07-18,2016,7,TSHOPO,0.51,25.2,TNN,1,1,45801.0,2.91,75.09,26.22,58217.0,0.017177113214353196
2016-07-18,2016,7,TSHUAPA,-0.85,21.57,COQUELUCHE,3,0,264756.0,3.85,75.61,26.18,172684.0,0.017372773389543905
2016-07-18,2016,7,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,2,1,264756.0,3.85,75.61,26.18,172684.0,0.011581848926362605
2016-07-18,2016,7,TSHUAPA,-0.85,21.57,IRA,1151,0,264756.0,3.85,75.61,26.18,172684.0,6.665354057121679
2016-07-18,2016,7,TSHUAPA,-0.85,21.57,MENINGITE,5,1,195783.0,3.85,75.61,26.18,172684.0,0.02895462231590651
2016-07-18,2016,7,TSHUAPA,-0.85,21.57,MONKEY POX,20,1,264756.0,3.85,75.61,26.18,172684.0,0.11581848926362603
2016-07-18,2016,7,TSHUAPA,-0.85,21.57,PALUDISME,3621,7,264756.0,3.85,75.61,26.18,172684.0,20.968937481179495
2016-07-18,2016,7,TSHUAPA,-0.85,21.57,TNN,1,0,97448.0,3.85,75.61,26.18,172684.0,0.005790924463181303
2016-07-19,2016,7,LOMAMI,-6.13,24.48,DIARR SANGLANTE,113,0,328500.0,0.0,32.99,26.13,308265.0,0.36656772582031694
2016-07-19,2016,7,LOMAMI,-6.13,24.48,FIEVRE TYPHOIDE,724,0,328500.0,0.0,32.99,26.13,308265.0,2.348628614990349
2016-07-19,2016,7,LOMAMI,-6.13,24.48,IRA,4864,1,328500.0,0.0,32.99,26.13,308265.0,15.778632021150633
2016-07-19,2016,7,LOMAMI,-6.13,24.48,MENINGITE,22,3,328500.0,0.0,32.99,26.13,308265.0,0.07136716785882277
2016-07-19,2016,7,LOMAMI,-6.13,24.48,PALUDISME,12126,3,328500.0,0.0,32.99,26.13,308265.0,39.336285338912944
2016-07-19,2016,7,LOMAMI,-6.13,24.48,PFA,1,0,92196.0,0.0,32.99,26.13,308265.0,0.003243962175401035
2016-07-19,2016,7,LOMAMI,-6.13,24.48,ROUGEOLE,37,0,328500.0,0.0,32.99,26.13,308265.0,0.12002660048983829
2016-07-19,2016,7,TSHUAPA,-0.85,21.57,TNN,1,0,264756.0,3.85,75.61,26.18,172684.0,0.005790924463181303
2016-07-22,2016,7,KINSHASA,-4.44,15.26,FIEVRE JAUNE,7,0,331042.0,0.1,78.66,23.06,207468.0,0.03374014305820657
2016-07-24,2016,7,SUD-UBANGI,3.05,19.18,IRA,217,0,89363.0,4.82,84.86,24.98,70150.0,3.0933713471133286
2016-07-24,2016,7,SUD-UBANGI,3.05,19.18,MENINGITE,2,0,89363.0,4.82,84.86,24.98,70150.0,0.028510334996436206
2016-07-24,2016,7,SUD-UBANGI,3.05,19.18,PALUDISME,570,3,89363.0,4.82,84.86,24.98,70150.0,8.12544547398432
2016-07-25,2016,7,BAS-UELE,3.37,24.18,CHOLERA,1,0,73432.0,5.81,87.8,23.83,128993.0,0.00775235865512082
2016-07-25,2016,7,BAS-UELE,3.37,24.18,DECES MATERNELS,2,0,98734.0,5.81,87.8,23.83,128993.0,0.01550471731024164
2016-07-25,2016,7,BAS-UELE,3.37,24.18,DIARR SANGLANTE,51,0,175748.0,5.81,87.8,23.83,128993.0,0.3953702914111618
2016-07-25,2016,7,BAS-UELE,3.37,24.18,FIEVRE JAUNE,3,0,175748.0,5.81,87.8,23.83,128993.0,0.02325707596536246
2016-07-25,2016,7,BAS-UELE,3.37,24.18,FIEVRE TYPHOIDE,42,1,175748.0,5.81,87.8,23.83,128993.0,0.3255990635150745
2016-07-25,2016,7,BAS-UELE,3.37,24.18,IRA,1157,1,175748.0,5.81,87.8,23.83,128993.0,8.96947896397479
2016-07-25,2016,7,BAS-UELE,3.37,24.18,MENINGITE,6,0,175748.0,5.81,87.8,23.83,128993.0,0.04651415193072492
2016-07-25,2016,7,BAS-UELE,3.37,24.18,PALUDISME,3320,14,175748.0,5.81,87.8,23.83,128993.0,25.737830735001126
2016-07-25,2016,7,BAS-UELE,3.37,24.18,PFA,1,0,118628.0,5.81,87.8,23.83,128993.0,0.00775235865512082
2016-07-25,2016,7,BAS-UELE,3.37,24.18,ROUGEOLE,6,0,175748.0,5.81,87.8,23.83,128993.0,0.04651415193072492
2016-07-25,2016,7,EQUATEUR,0.16,18.25,CHOLERA,182,5,149807.0,4.81,79.76,26.26,194878.0,0.9339176305175545
2016-07-25,2016,7,EQUATEUR,0.16,18.25,COQUELUCHE,2,0,62900.0,4.81,79.76,26.26,194878.0,0.010262831104588511
2016-07-25,2016,7,EQUATEUR,0.16,18.25,DECES MATERNELS,2,0,83148.0,4.81,79.76,26.26,194878.0,0.010262831104588511
2016-07-25,2016,7,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,84954.0,4.81,79.76,26.26,194878.0,0.005131415552294256
2016-07-25,2016,7,EQUATEUR,0.16,18.25,FIEVRE TYPHOIDE,138,10,149807.0,4.81,79.76,26.26,194878.0,0.7081353462166072
2016-07-25,2016,7,EQUATEUR,0.16,18.25,IRA,1097,0,194878.0,4.81,79.76,26.26,194878.0,5.629162860866799
2016-07-25,2016,7,EQUATEUR,0.16,18.25,MENINGITE,15,0,149807.0,4.81,79.76,26.26,194878.0,0.07697123328441383
2016-07-25,2016,7,EQUATEUR,0.16,18.25,MONKEY POX,2,0,194878.0,4.81,79.76,26.26,194878.0,0.010262831104588511
2016-07-25,2016,7,EQUATEUR,0.16,18.25,PALUDISME,5655,12,194878.0,4.81,79.76,26.26,194878.0,29.018154948224016
2016-07-25,2016,7,HAUT-KATANGA,-10.45,27.2,DIARR SANGLANTE,29,0,313769.0,0.01,47.5,19.29,489291.0,0.059269432709778025
2016-07-25,2016,7,HAUT-KATANGA,-10.45,27.2,FIEVRE TYPHOIDE,1502,0,489291.0,0.01,47.5,19.29,489291.0,3.0697478596581584
2016-07-25,2016,7,HAUT-KATANGA,-10.45,27.2,IRA,2910,3,489291.0,0.01,47.5,19.29,489291.0,5.947381006394968
2016-07-25,2016,7,HAUT-KATANGA,-10.45,27.2,MENINGITE,4,0,260032.0,0.01,47.5,19.29,489291.0,0.008175094166865933
2016-07-25,2016,7,HAUT-KATANGA,-10.45,27.2,PALUDISME,9379,12,489291.0,0.01,47.5,19.29,489291.0,19.1685520477589
2016-07-25,2016,7,HAUT-KATANGA,-10.45,27.2,RAGE,1,0,234544.0,0.01,47.5,19.29,489291.0,0.0020437735417164833
2016-07-25,2016,7,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,5,0,260032.0,0.01,47.5,19.29,489291.0,0.010218867708582418
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,CHOLERA,8,0,291942.0,0.0,44.22,21.78,245780.0,0.032549434453576366
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,DECES MATERNELS,0,1,284993.0,0.0,44.22,21.78,245780.0,0.0
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,FIEVRE TYPHOIDE,26,0,368072.0,0.0,44.22,21.78,245780.0,0.1057856619741232
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,IRA,2987,0,368072.0,0.0,44.22,21.78,245780.0,12.153145089104077
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,MENINGITE,2,0,293725.0,0.0,44.22,21.78,245780.0,0.008137358613394092
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,PALUDISME,7586,6,368072.0,0.0,44.22,21.78,245780.0,30.86500122060379
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,PFA,2,0,291942.0,0.0,44.22,21.78,245780.0,0.008137358613394092
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,ROUGEOLE,4,0,184433.0,0.0,44.22,21.78,245780.0,0.016274717226788183
2016-07-25,2016,7,HAUT-LOMAMI,-8.47,25.42,TNN,2,1,291237.0,0.0,44.22,21.78,245780.0,0.008137358613394092
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,DECES MATERNELS,0,0,271451.0,5.01,86.0,23.0,133752.0,0.0
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,DIARR SANGLANTE,6,0,135758.0,5.01,86.0,23.0,133752.0,0.04485914229319936
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,FIEVRE TYPHOIDE,207,0,271451.0,5.01,86.0,23.0,133752.0,1.5476404091153777
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,IRA,2172,1,271451.0,5.01,86.0,23.0,133752.0,16.239009510138168
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,MENINGITE,13,1,253223.0,5.01,86.0,23.0,133752.0,0.09719480830193193
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,MONKEY POX,1,0,253223.0,5.01,86.0,23.0,133752.0,0.007476523715533226
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,PALUDISME,10091,22,271451.0,5.01,86.0,23.0,133752.0,75.44560081344578
2016-07-25,2016,7,HAUT-UELE,3.37,27.84,ROUGEOLE,3,0,253223.0,5.01,86.0,23.0,133752.0,0.02242957114659968
2016-07-25,2016,7,ITURI,1.56,30.25,CHOLERA,1,0,269203.0,3.29,76.96,22.15,50000.0,0.02
2016-07-25,2016,7,ITURI,1.56,30.25,COQUELUCHE,1,0,84843.0,3.29,76.96,22.15,50000.0,0.02
2016-07-25,2016,7,ITURI,1.56,30.25,DIARR SANGLANTE,30,0,269203.0,3.29,76.96,22.15,50000.0,0.6
2016-07-25,2016,7,ITURI,1.56,30.25,FIEVRE TYPHOIDE,1019,0,269203.0,3.29,76.96,22.15,50000.0,20.38
2016-07-25,2016,7,ITURI,1.56,30.25,IRA,5871,5,269203.0,3.29,76.96,22.15,50000.0,117.42
2016-07-25,2016,7,ITURI,1.56,30.25,MENINGITE,10,0,185139.0,3.29,76.96,22.15,50000.0,0.2
2016-07-25,2016,7,ITURI,1.56,30.25,PALUDISME,17252,43,269203.0,3.29,76.96,22.15,50000.0,345.04
2016-07-25,2016,7,ITURI,1.56,30.25,PFA,1,0,60000.0,3.29,76.96,22.15,50000.0,0.02
2016-07-25,2016,7,ITURI,1.56,30.25,RAGE,1,0,170128.0,3.29,76.96,22.15,50000.0,0.02
2016-07-25,2016,7,ITURI,1.56,30.25,ROUGEOLE,2,0,123116.0,3.29,76.96,22.15,50000.0,0.04
2016-07-25,2016,7,KASAI,-5.45,20.97,DECES MATERNELS,2,0,189887.0,0.08,44.29,26.43,121216.0,0.01649947201689546
2016-07-25,2016,7,KASAI,-5.45,20.97,DIARR SANGLANTE,2,0,81049.0,0.08,44.29,26.43,121216.0,0.01649947201689546
2016-07-25,2016,7,KASAI,-5.45,20.97,FIEVRE TYPHOIDE,616,0,365767.0,0.08,44.29,26.43,121216.0,5.081837381203802
2016-07-25,2016,7,KASAI,-5.45,20.97,IRA,4552,3,365767.0,0.08,44.29,26.43,121216.0,37.552798310454065
2016-07-25,2016,7,KASAI,-5.45,20.97,MENINGITE,3,0,172512.0,0.08,44.29,26.43,121216.0,0.02474920802534319
2016-07-25,2016,7,KASAI,-5.45,20.97,MONKEY POX,6,0,15913.0,0.08,44.29,26.43,121216.0,0.04949841605068638
2016-07-25,2016,7,KASAI,-5.45,20.97,PALUDISME,12353,39,365767.0,0.08,44.29,26.43,121216.0,101.90898891235481
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,FIEVRE JAUNE,7,2,193192.0,0.04,36.01,26.38,151700.0,0.04614370468029005
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,FIEVRE TYPHOIDE,288,0,232704.0,0.04,36.01,26.38,151700.0,1.898483849703362
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,IRA,5416,0,232704.0,0.04,36.01,26.38,151700.0,35.702043506921555
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,MENINGITE,8,1,151238.0,0.04,36.01,26.38,151700.0,0.05273566249176005
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,PALUDISME,14011,14,232704.0,0.04,36.01,26.38,151700.0,92.35992089650625
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,PFA,2,0,122127.0,0.04,36.01,26.38,151700.0,0.013183915622940013
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,ROUGEOLE,3,0,232704.0,0.04,36.01,26.38,151700.0,0.01977587343441002
2016-07-25,2016,7,KASAI-CENTRAL,-6.15,22.42,TNN,1,1,122127.0,0.04,36.01,26.38,151700.0,0.0065919578114700065
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,DIARR SANGLANTE,4,0,160746.0,0.0,34.91,26.66,160746.0,0.024883978450474662
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,1,0,222160.0,0.0,34.91,26.66,160746.0,0.0062209946126186655
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,FIEVRE TYPHOIDE,2531,0,294279.0,0.0,34.91,26.66,160746.0,15.745337364537843
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,IRA,4317,0,294279.0,0.0,34.91,26.66,160746.0,26.85603374267478
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,MENINGITE,8,1,231168.0,0.0,34.91,26.66,160746.0,0.049767956900949324
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,15255,5,294279.0,0.0,34.91,26.66,160746.0,94.90127281549775
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,PFA,2,0,279786.0,0.0,34.91,26.66,160746.0,0.012441989225237331
2016-07-25,2016,7,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,6,0,92312.0,0.0,34.91,26.66,160746.0,0.037325967675711995
2016-07-25,2016,7,KINSHASA,-4.44,15.26,FIEVRE JAUNE,34,0,491985.0,0.1,78.66,23.06,207468.0,0.1638806948541462
2016-07-25,2016,7,KINSHASA,-4.44,15.26,FIEVRE TYPHOIDE,5338,0,491985.0,0.1,78.66,23.06,207468.0,25.72926909210095
2016-07-25,2016,7,KINSHASA,-4.44,15.26,IRA,1114,1,491985.0,0.1,78.66,23.06,207468.0,5.369502766691731
2016-07-25,2016,7,KINSHASA,-4.44,15.26,MENINGITE,4,0,251373.0,0.1,78.66,23.06,207468.0,0.01928008174754661
2016-07-25,2016,7,KINSHASA,-4.44,15.26,PALUDISME,21154,12,491985.0,0.1,78.66,23.06,207468.0,101.96271232190024
2016-07-25,2016,7,KINSHASA,-4.44,15.26,ROUGEOLE,3,0,395476.0,0.1,78.66,23.06,207468.0,0.014460061310659958
2016-07-25,2016,7,KINSHASA,-4.44,15.26,TNN,1,0,251373.0,0.1,78.66,23.06,207468.0,0.004820020436886652
2016-07-25,2016,7,KONGO-CENTRAL,-5.16,14.15,DECES MATERNELS,1,1,152154.0,0.09,78.95,22.72,96634.0,0.010348324606246248
2016-07-25,2016,7,KONGO-CENTRAL,-5.16,14.15,FIEVRE JAUNE,9,0,190498.0,0.09,78.95,22.72,96634.0,0.09313492145621624
2016-07-25,2016,7,KONGO-CENTRAL,-5.16,14.15,FIEVRE TYPHOIDE,991,0,204364.0,0.09,78.95,22.72,96634.0,10.255189684790034
2016-07-25,2016,7,KONGO-CENTRAL,-5.16,14.15,IRA,2678,1,204364.0,0.09,78.95,22.72,96634.0,27.712813295527454
2016-07-25,2016,7,KONGO-CENTRAL,-5.16,14.15,MENINGITE,2,1,190498.0,0.09,78.95,22.72,96634.0,0.020696649212492497
2016-07-25,2016,7,KONGO-CENTRAL,-5.16,14.15,PALUDISME,12435,14,204364.0,0.09,78.95,22.72,96634.0,128.6814164786721
2016-07-25,2016,7,KONGO-CENTRAL,-5.16,14.15,RAGE,1,1,101752.0,0.09,78.95,22.72,96634.0,0.010348324606246248
2016-07-25,2016,7,KWANGO,-5.84,17.58,COQUELUCHE,2,0,208940.0,0.03,46.74,24.42,126099.0,0.01586055400915154
2016-07-25,2016,7,KWANGO,-5.84,17.58,DECES MATERNELS,0,1,246131.0,0.03,46.74,24.42,126099.0,0.0
2016-07-25,2016,7,KWANGO,-5.84,17.58,FIEVRE JAUNE,10,0,282974.0,0.03,46.74,24.42,126099.0,0.0793027700457577
2016-07-25,2016,7,KWANGO,-5.84,17.58,FIEVRE TYPHOIDE,40,0,246131.0,0.03,46.74,24.42,126099.0,0.3172110801830308
2016-07-25,2016,7,KWANGO,-5.84,17.58,IRA,1310,3,282974.0,0.03,46.74,24.42,126099.0,10.388662875994259
2016-07-25,2016,7,KWANGO,-5.84,17.58,MONKEY POX,1,0,152455.0,0.03,46.74,24.42,126099.0,0.00793027700457577
2016-07-25,2016,7,KWANGO,-5.84,17.58,PALUDISME,3622,7,282974.0,0.03,46.74,24.42,126099.0,28.72346331057344
2016-07-25,2016,7,KWANGO,-5.84,17.58,PFA,2,0,246131.0,0.03,46.74,24.42,126099.0,0.01586055400915154
2016-07-25,2016,7,KWILU,-4.84,18.84,DECES MATERNELS,1,0,175623.0,0.03,37.93,27.94,175623.0,0.005694015020811625
2016-07-25,2016,7,KWILU,-4.84,18.84,FIEVRE JAUNE,1,0,80464.0,0.03,37.93,27.94,175623.0,0.005694015020811625
2016-07-25,2016,7,KWILU,-4.84,18.84,FIEVRE TYPHOIDE,61,0,708963.0,0.03,37.93,27.94,175623.0,0.34733491626950913
2016-07-25,2016,7,KWILU,-4.84,18.84,IRA,2562,0,708963.0,0.03,37.93,27.94,175623.0,14.588066483319382
2016-07-25,2016,7,KWILU,-4.84,18.84,MENINGITE,2,1,175623.0,0.03,37.93,27.94,175623.0,0.01138803004162325
2016-07-25,2016,7,KWILU,-4.84,18.84,PALUDISME,6944,14,708963.0,0.03,37.93,27.94,175623.0,39.53924030451592
2016-07-25,2016,7,KWILU,-4.84,18.84,PFA,2,0,150093.0,0.03,37.93,27.94,175623.0,0.01138803004162325
2016-07-25,2016,7,KWILU,-4.84,18.84,TNN,3,3,183343.0,0.03,37.93,27.94,175623.0,0.017082045062434877
2016-07-25,2016,7,LUALABA,-10.43,25.33,COQUELUCHE,2,0,127110.0,0.0,55.84,17.3,151106.0,0.013235741797149023
2016-07-25,2016,7,LUALABA,-10.43,25.33,FIEVRE JAUNE,10,0,266211.0,0.0,55.84,17.3,151106.0,0.0661787089857451
2016-07-25,2016,7,LUALABA,-10.43,25.33,FIEVRE TYPHOIDE,193,0,475591.0,0.0,55.84,17.3,151106.0,1.2772490834248806
2016-07-25,2016,7,LUALABA,-10.43,25.33,IRA,1115,0,475591.0,0.0,55.84,17.3,151106.0,7.378926051910579
2016-07-25,2016,7,LUALABA,-10.43,25.33,MENINGITE,2,0,281976.0,0.0,55.84,17.3,151106.0,0.013235741797149023
2016-07-25,2016,7,LUALABA,-10.43,25.33,PALUDISME,2543,2,475591.0,0.0,55.84,17.3,151106.0,16.82924569507498
2016-07-25,2016,7,LUALABA,-10.43,25.33,ROUGEOLE,3,0,115026.0,0.0,55.84,17.3,151106.0,0.01985361269572353
2016-07-25,2016,7,LUALABA,-10.43,25.33,TNN,1,1,174835.0,0.0,55.84,17.3,151106.0,0.006617870898574511
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,CHOLERA,4,0,140403.0,1.19,62.62,27.72,119232.0,0.03354804079441761
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,COQUELUCHE,3,0,151607.0,1.19,62.62,27.72,119232.0,0.025161030595813205
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,DECES MATERNELS,1,0,128953.0,1.19,62.62,27.72,119232.0,0.008387010198604402
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,FIEVRE TYPHOIDE,35,0,224438.0,1.19,62.62,27.72,119232.0,0.2935453569511541
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,IRA,1100,1,224438.0,1.19,62.62,27.72,119232.0,9.225711218464841
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,MENINGITE,1,0,128953.0,1.19,62.62,27.72,119232.0,0.008387010198604402
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,MONKEY POX,18,2,224438.0,1.19,62.62,27.72,119232.0,0.15096618357487923
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,PALUDISME,4040,7,224438.0,1.19,62.62,27.72,119232.0,33.88352120236178
2016-07-25,2016,7,MAI-NDOMBE,-2.36,18.3,ROUGEOLE,2,0,217427.0,1.19,62.62,27.72,119232.0,0.016774020397208805
2016-07-25,2016,7,MANIEMA,-3.07,25.95,CHOLERA,7,0,52144.0,0.69,76.24,23.98,81957.0,0.08541064216601388
2016-07-25,2016,7,MANIEMA,-3.07,25.95,DECES MATERNELS,4,0,177415.0,0.69,76.24,23.98,81957.0,0.04880608123772222
2016-07-25,2016,7,MANIEMA,-3.07,25.95,DIARR SANGLANTE,44,0,177415.0,0.69,76.24,23.98,81957.0,0.5368668936149444
2016-07-25,2016,7,MANIEMA,-3.07,25.95,FIEVRE TYPHOIDE,325,0,177415.0,0.69,76.24,23.98,81957.0,3.9654941005649307
2016-07-25,2016,7,MANIEMA,-3.07,25.95,IRA,3159,1,177415.0,0.69,76.24,23.98,81957.0,38.54460265749112
2016-07-25,2016,7,MANIEMA,-3.07,25.95,MENINGITE,5,0,177415.0,0.69,76.24,23.98,81957.0,0.061007601547152776
2016-07-25,2016,7,MANIEMA,-3.07,25.95,PALUDISME,7098,19,177415.0,0.69,76.24,23.98,81957.0,86.60639115633809
2016-07-25,2016,7,MANIEMA,-3.07,25.95,ROUGEOLE,15,0,177415.0,0.69,76.24,23.98,81957.0,0.18302280464145834
