DEBUTSEM,ANNEE,MOIS,PROV,LAT,LON,MALADIE,TOTALCAS,TOTALDECES,POP
2015-09-28,2015,9,HAUT-UELE,3.37,27.84,FIEVRE JAUNE,1,0,85684.0
2015-09-28,2015,9,HAUT-UELE,3.37,27.84,PALUDISME,6932,12,162040.0
2015-09-28,2015,9,HAUT-UELE,3.37,27.84,ROUGEOLE,1,0,106488.0
2015-09-28,2015,9,ITURI,1.56,30.25,CHOLERA,38,1,183923.0
2015-09-28,2015,9,ITURI,1.56,30.25,PALUDISME,10374,17,269203.0
2015-09-28,2015,9,ITURI,1.56,30.25,ROUGEOLE,10,0,269203.0
2015-09-28,2015,9,KASAI,-5.45,20.97,PALUDISME,12009,35,440894.0
2015-09-28,2015,9,KASAI-CENTRAL,-6.15,22.42,FIEVRE JAUNE,1,0,151700.0
2015-09-28,2015,9,KASAI-CENTRAL,-6.15,22.42,PALUDISME,13918,15,232704.0
2015-09-28,2015,9,KASAI-CENTRAL,-6.15,22.42,ROUGEOLE,1,0,203728.0
2015-09-28,2015,9,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,13906,7,279786.0
2015-09-28,2015,9,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,8,0,212976.0
2015-09-28,2015,9,KINSHASA,-4.44,15.26,PALUDISME,21141,10,278998.0
2015-09-28,2015,9,KINSHASA,-4.44,15.26,ROUGEOLE,9,0,278998.0
2015-09-28,2015,9,KONGO-CENTRAL,-5.16,14.15,PALUDISME,11166,13,160442.0
2015-09-28,2015,9,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,1,0,87115.0
2015-09-28,2015,9,KWILU,-4.84,18.84,PALUDISME,7371,23,217435.0
2015-09-28,2015,9,LOMAMI,-6.13,24.48,PALUDISME,11513,9,428620.0
2015-09-28,2015,9,LOMAMI,-6.13,24.48,ROUGEOLE,88,0,316603.0
2015-09-28,2015,9,LUALABA,-10.43,25.33,PALUDISME,4210,7,182368.0
2015-09-28,2015,9,LUALABA,-10.43,25.33,ROUGEOLE,44,0,151106.0
2015-09-28,2015,9,MANIEMA,-3.07,25.95,CHOLERA,495,6,177415.0
2015-09-28,2015,9,MANIEMA,-3.07,25.95,PALUDISME,6629,11,177415.0
2015-09-28,2015,9,MONGALA,2.15,21.51,FIEVRE JAUNE,1,0,88317.0
2015-09-28,2015,9,MONGALA,2.15,21.51,PALUDISME,3580,6,358794.0
2015-09-28,2015,9,MONGALA,2.15,21.51,ROUGEOLE,1,0,93871.0
2015-09-28,2015,9,NORD-KIVU,-0.5,29.33,CHOLERA,89,0,337943.0
2015-09-28,2015,9,NORD-KIVU,-0.5,29.33,PALUDISME,16728,13,470999.0
2015-09-28,2015,9,NORD-KIVU,-0.5,29.33,ROUGEOLE,25,0,470999.0
2015-09-28,2015,9,NORD-UBANGI,3.65,21.03,FIEVRE JAUNE,2,0,145000.0
2015-09-28,2015,9,NORD-UBANGI,3.65,21.03,PALUDISME,5293,13,145000.0
2015-09-28,2015,9,NORD-UBANGI,3.65,21.03,ROUGEOLE,1,0,67432.0
2015-09-28,2015,9,SANKURU,-3.45,23.58,CHOLERA,6,5,182300.0
2015-09-28,2015,9,SANKURU,-3.45,23.58,FIEVRE JAUNE,0,0,182300.0
2015-09-28,2015,9,SANKURU,-3.45,23.58,PALUDISME,4416,13,182300.0
2015-09-28,2015,9,SANKURU,-3.45,23.58,ROUGEOLE,3,0,182300.0
2015-09-28,2015,9,SUD-KIVU,-2.88,28.32,CHOLERA,152,0,381203.0
2015-09-28,2015,9,SUD-KIVU,-2.88,28.32,PALUDISME,17904,13,412996.0
2015-09-28,2015,9,SUD-KIVU,-2.88,28.32,ROUGEOLE,9,0,412996.0
2015-09-28,2015,9,SUD-UBANGI,3.05,19.18,FIEVRE JAUNE,1,0,156826.0
2015-09-28,2015,9,SUD-UBANGI,3.05,19.18,PALUDISME,6431,29,327108.0
2015-09-28,2015,9,TANGANYIKA,-7.06,27.31,CHOLERA,10,0,200000.0
2015-09-28,2015,9,TANGANYIKA,-7.06,27.31,PALUDISME,8057,20,227882.0
2015-09-28,2015,9,TANGANYIKA,-7.06,27.31,ROUGEOLE,615,9,227882.0
2015-09-28,2015,9,TSHOPO,0.51,25.2,CHOLERA,48,2,87842.0
2015-09-28,2015,9,TSHOPO,0.51,25.2,PALUDISME,6112,16,345098.0
2015-09-28,2015,9,TSHOPO,0.51,25.2,ROUGEOLE,2,0,117517.0
2015-09-28,2015,9,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,5,0,187078.0
2015-09-28,2015,9,TSHUAPA,-0.85,21.57,PALUDISME,3559,15,257045.0
2015-09-28,2015,9,TSHUAPA,-0.85,21.57,ROUGEOLE,3,0,187078.0
2015-10-05,2015,10,BAS-UELE,3.37,24.18,FIEVRE JAUNE,1,0,55281.0
2015-10-05,2015,10,BAS-UELE,3.37,24.18,PALUDISME,1854,10,130573.0
2015-10-05,2015,10,BAS-UELE,3.37,24.18,ROUGEOLE,1,0,55281.0
2015-10-05,2015,10,EQUATEUR,0.16,18.25,PALUDISME,5151,11,273355.0
2015-10-05,2015,10,HAUT-KATANGA,-10.45,27.2,CHOLERA,2,0,135583.0
2015-10-05,2015,10,HAUT-KATANGA,-10.45,27.2,PALUDISME,11805,12,238177.0
2015-10-05,2015,10,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,176,2,238177.0
2015-10-05,2015,10,HAUT-LOMAMI,-8.47,25.42,CHOLERA,23,0,245780.0
2015-10-05,2015,10,HAUT-LOMAMI,-8.47,25.42,FIEVRE JAUNE,1,0,236666.0
2015-10-05,2015,10,HAUT-LOMAMI,-8.47,25.42,PALUDISME,11165,16,245780.0
2015-10-05,2015,10,HAUT-LOMAMI,-8.47,25.42,ROUGEOLE,542,3,245780.0
2015-10-05,2015,10,HAUT-UELE,3.37,27.84,PALUDISME,6594,10,162040.0
2015-10-05,2015,10,HAUT-UELE,3.37,27.84,ROUGEOLE,8,0,162040.0
2015-10-05,2015,10,ITURI,1.56,30.25,CHOLERA,56,0,183923.0
2015-10-05,2015,10,ITURI,1.56,30.25,FIEVRE JAUNE,1,0,123116.0
2015-10-05,2015,10,ITURI,1.56,30.25,PALUDISME,11620,13,269203.0
2015-10-05,2015,10,ITURI,1.56,30.25,ROUGEOLE,1,0,185139.0
2015-10-05,2015,10,KASAI,-5.45,20.97,PALUDISME,12103,20,440894.0
2015-10-05,2015,10,KASAI,-5.45,20.97,ROUGEOLE,1,0,244441.0
2015-10-05,2015,10,KASAI-CENTRAL,-6.15,22.42,PALUDISME,14936,14,232704.0
2015-10-05,2015,10,KASAI-CENTRAL,-6.15,22.42,ROUGEOLE,1,0,102782.0
2015-10-05,2015,10,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,15316,3,294279.0
2015-10-05,2015,10,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,4,0,212976.0
2015-10-05,2015,10,KINSHASA,-4.44,15.26,PALUDISME,22330,19,278998.0
2015-10-05,2015,10,KINSHASA,-4.44,15.26,ROUGEOLE,2,0,215273.0
2015-10-05,2015,10,KONGO-CENTRAL,-5.16,14.15,PALUDISME,10980,15,160442.0
2015-10-05,2015,10,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,1,0,64031.0
2015-10-05,2015,10,KWILU,-4.84,18.84,PALUDISME,6906,23,217435.0
2015-10-05,2015,10,LOMAMI,-6.13,24.48,PALUDISME,10146,16,428620.0
2015-10-05,2015,10,LOMAMI,-6.13,24.48,ROUGEOLE,102,0,316603.0
2015-10-05,2015,10,LUALABA,-10.43,25.33,CHOLERA,3,0,58670.0
2015-10-05,2015,10,LUALABA,-10.43,25.33,PALUDISME,4103,10,182368.0
2015-10-05,2015,10,LUALABA,-10.43,25.33,ROUGEOLE,42,0,132780.0
2015-10-05,2015,10,MANIEMA,-3.07,25.95,CHOLERA,205,0,99607.0
2015-10-05,2015,10,MANIEMA,-3.07,25.95,PALUDISME,6095,18,177415.0
2015-10-05,2015,10,MANIEMA,-3.07,25.95,ROUGEOLE,2,0,82552.0
2015-10-05,2015,10,NORD-KIVU,-0.5,29.33,CHOLERA,55,0,337943.0
2015-10-05,2015,10,NORD-KIVU,-0.5,29.33,PALUDISME,15193,16,470999.0
2015-10-05,2015,10,NORD-KIVU,-0.5,29.33,ROUGEOLE,21,1,470999.0
2015-10-05,2015,10,NORD-UBANGI,3.65,21.03,FIEVRE JAUNE,1,0,67432.0
2015-10-05,2015,10,NORD-UBANGI,3.65,21.03,PALUDISME,4848,8,145000.0
2015-10-05,2015,10,SANKURU,-3.45,23.58,CHOLERA,0,0,182300.0
2015-10-05,2015,10,SANKURU,-3.45,23.58,FIEVRE JAUNE,0,0,182300.0
2015-10-05,2015,10,SANKURU,-3.45,23.58,PALUDISME,4855,25,182300.0
2015-10-05,2015,10,SANKURU,-3.45,23.58,ROUGEOLE,2,0,182300.0
2015-10-05,2015,10,SUD-KIVU,-2.88,28.32,CHOLERA,103,1,381203.0
2015-10-05,2015,10,SUD-KIVU,-2.88,28.32,PALUDISME,18018,30,412996.0
2015-10-05,2015,10,SUD-KIVU,-2.88,28.32,ROUGEOLE,3,0,336761.0
2015-10-05,2015,10,SUD-UBANGI,3.05,19.18,FIEVRE JAUNE,1,0,156826.0
2015-10-05,2015,10,SUD-UBANGI,3.05,19.18,PALUDISME,4373,10,327108.0
2015-10-05,2015,10,SUD-UBANGI,3.05,19.18,ROUGEOLE,1,0,327108.0
2015-10-05,2015,10,TANGANYIKA,-7.06,27.31,CHOLERA,25,0,131782.0
2015-10-05,2015,10,TANGANYIKA,-7.06,27.31,PALUDISME,7963,12,227882.0
2015-10-05,2015,10,TANGANYIKA,-7.06,27.31,ROUGEOLE,841,5,227882.0
2015-10-05,2015,10,TSHOPO,0.51,25.2,CHOLERA,71,3,87842.0
2015-10-05,2015,10,TSHOPO,0.51,25.2,PALUDISME,4943,8,345098.0
2015-10-05,2015,10,TSHOPO,0.51,25.2,ROUGEOLE,2,0,147645.0
2015-10-05,2015,10,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,4,1,187078.0
2015-10-05,2015,10,TSHUAPA,-0.85,21.57,PALUDISME,3384,18,257045.0
2015-10-05,2015,10,TSHUAPA,-0.85,21.57,ROUGEOLE,1,0,167654.0
2015-10-12,2015,10,BAS-UELE,3.37,24.18,PALUDISME,2344,7,130573.0
2015-10-12,2015,10,BAS-UELE,3.37,24.18,ROUGEOLE,4,0,130573.0
2015-10-12,2015,10,EQUATEUR,0.16,18.25,PALUDISME,5097,5,273355.0
2015-10-12,2015,10,EQUATEUR,0.16,18.25,ROUGEOLE,2,0,120932.0
2015-10-12,2015,10,HAUT-KATANGA,-10.45,27.2,CHOLERA,9,0,135583.0
2015-10-12,2015,10,HAUT-KATANGA,-10.45,27.2,PALUDISME,12699,16,238177.0
2015-10-12,2015,10,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,127,0,160523.0
2015-10-12,2015,10,HAUT-UELE,3.37,27.84,PALUDISME,6746,9,162040.0
2015-10-12,2015,10,HAUT-UELE,3.37,27.84,ROUGEOLE,5,0,146517.0
2015-10-12,2015,10,ITURI,1.56,30.25,CHOLERA,46,0,183923.0
2015-10-12,2015,10,ITURI,1.56,30.25,PALUDISME,12464,11,269203.0
2015-10-12,2015,10,ITURI,1.56,30.25,ROUGEOLE,1,0,185139.0
2015-10-12,2015,10,KASAI,-5.45,20.97,PALUDISME,12116,28,440894.0
2015-10-12,2015,10,KASAI-CENTRAL,-6.15,22.42,PALUDISME,15337,14,232704.0
2015-10-12,2015,10,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,15440,6,294279.0
2015-10-12,2015,10,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,12,0,242987.0
2015-10-12,2015,10,KINSHASA,-4.44,15.26,PALUDISME,23015,19,278998.0
2015-10-12,2015,10,KINSHASA,-4.44,15.26,ROUGEOLE,3,0,224269.0
2015-10-12,2015,10,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13654,17,160442.0
2015-10-12,2015,10,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,3,0,110199.0
2015-10-12,2015,10,KWILU,-4.84,18.84,PALUDISME,9431,62,217435.0
2015-10-12,2015,10,KWILU,-4.84,18.84,ROUGEOLE,1,1,96959.0
2015-10-12,2015,10,LOMAMI,-6.13,24.48,PALUDISME,11556,11,428620.0
2015-10-12,2015,10,LOMAMI,-6.13,24.48,ROUGEOLE,73,0,316603.0
2015-10-12,2015,10,LUALABA,-10.43,25.33,CHOLERA,3,0,58670.0
2015-10-12,2015,10,LUALABA,-10.43,25.33,PALUDISME,5320,3,182368.0
2015-10-12,2015,10,LUALABA,-10.43,25.33,ROUGEOLE,53,1,162195.0
2015-10-12,2015,10,MANIEMA,-3.07,25.95,CHOLERA,269,1,177415.0
2015-10-12,2015,10,MANIEMA,-3.07,25.95,PALUDISME,6673,34,177415.0
2015-10-12,2015,10,MANIEMA,-3.07,25.95,ROUGEOLE,5,0,116225.0
2015-10-12,2015,10,MONGALA,2.15,21.51,PALUDISME,4661,8,447673.0
2015-10-12,2015,10,NORD-KIVU,-0.5,29.33,CHOLERA,57,0,337943.0
2015-10-12,2015,10,NORD-KIVU,-0.5,29.33,PALUDISME,14261,16,470999.0
2015-10-12,2015,10,NORD-KIVU,-0.5,29.33,ROUGEOLE,27,0,470999.0
2015-10-12,2015,10,NORD-UBANGI,3.65,21.03,FIEVRE JAUNE,2,0,76983.0
2015-10-12,2015,10,NORD-UBANGI,3.65,21.03,PALUDISME,4798,9,245485.0
2015-10-12,2015,10,SANKURU,-3.45,23.58,CHOLERA,0,0,182300.0
2015-10-12,2015,10,SANKURU,-3.45,23.58,FIEVRE JAUNE,0,0,182300.0
2015-10-12,2015,10,SANKURU,-3.45,23.58,PALUDISME,4692,15,182300.0
2015-10-12,2015,10,SANKURU,-3.45,23.58,ROUGEOLE,0,0,182300.0
2015-10-12,2015,10,SUD-KIVU,-2.88,28.32,CHOLERA,137,1,381203.0
2015-10-12,2015,10,SUD-KIVU,-2.88,28.32,PALUDISME,12135,37,412996.0
2015-10-12,2015,10,SUD-KIVU,-2.88,28.32,ROUGEOLE,5,0,336761.0
2015-10-12,2015,10,SUD-UBANGI,3.05,19.18,PALUDISME,6615,31,327108.0
2015-10-12,2015,10,SUD-UBANGI,3.05,19.18,ROUGEOLE,6,0,175504.0
2015-10-12,2015,10,TANGANYIKA,-7.06,27.31,CHOLERA,27,0,131782.0
2015-10-12,2015,10,TANGANYIKA,-7.06,27.31,PALUDISME,9610,30,227882.0
2015-10-12,2015,10,TANGANYIKA,-7.06,27.31,ROUGEOLE,1261,9,227882.0
2015-10-12,2015,10,TSHOPO,0.51,25.2,CHOLERA,11,1,117517.0
2015-10-12,2015,10,TSHOPO,0.51,25.2,PALUDISME,5232,15,345098.0
2015-10-12,2015,10,TSHOPO,0.51,25.2,ROUGEOLE,1,0,117517.0
2015-10-12,2015,10,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,2,0,187078.0
2015-10-12,2015,10,TSHUAPA,-0.85,21.57,PALUDISME,3829,11,257045.0
2015-10-12,2015,10,TSHUAPA,-0.85,21.57,ROUGEOLE,1,0,167654.0
2015-10-17,2016,10,TSHUAPA,-0.85,21.57,PALUDISME,256,0,135132.0
2015-10-19,2015,10,BAS-UELE,3.37,24.18,PALUDISME,2159,2,130573.0
2015-10-19,2015,10,BAS-UELE,3.37,24.18,ROUGEOLE,3,0,55281.0
2015-10-19,2015,10,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,83513.0
2015-10-19,2015,10,EQUATEUR,0.16,18.25,PALUDISME,5588,11,273355.0
2015-10-19,2015,10,HAUT-KATANGA,-10.45,27.2,CHOLERA,42,1,200232.0
2015-10-19,2015,10,HAUT-KATANGA,-10.45,27.2,PALUDISME,13284,11,238177.0
2015-10-19,2015,10,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,52,0,200232.0
2015-10-19,2015,10,HAUT-UELE,3.37,27.84,PALUDISME,6724,16,162040.0
2015-10-19,2015,10,HAUT-UELE,3.37,27.84,ROUGEOLE,2,0,90352.0
2015-10-19,2015,10,ITURI,1.56,30.25,CHOLERA,43,1,183923.0
2015-10-19,2015,10,ITURI,1.56,30.25,PALUDISME,12483,11,269203.0
2015-10-19,2015,10,ITURI,1.56,30.25,ROUGEOLE,3,0,123116.0
2015-10-19,2015,10,KASAI,-5.45,20.97,FIEVRE JAUNE,1,0,278364.0
2015-10-19,2015,10,KASAI,-5.45,20.97,PALUDISME,11645,51,440894.0
2015-10-19,2015,10,KASAI,-5.45,20.97,ROUGEOLE,1,0,244441.0
2015-10-19,2015,10,KASAI-CENTRAL,-6.15,22.42,PALUDISME,16377,12,232704.0
2015-10-19,2015,10,KASAI-CENTRAL,-6.15,22.42,ROUGEOLE,1,0,100300.0
2015-10-19,2015,10,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,15594,5,294279.0
2015-10-19,2015,10,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,8,0,212976.0
2015-10-19,2015,10,KINSHASA,-4.44,15.26,PALUDISME,22885,19,278998.0
2015-10-19,2015,10,KINSHASA,-4.44,15.26,ROUGEOLE,5,0,215273.0
2015-10-19,2015,10,KONGO-CENTRAL,-5.16,14.15,PALUDISME,14061,28,160442.0
2015-10-19,2015,10,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,1,0,64031.0
2015-10-19,2015,10,KWILU,-4.84,18.84,PALUDISME,7789,47,217435.0
2015-10-19,2015,10,LOMAMI,-6.13,24.48,PALUDISME,11259,13,428620.0
2015-10-19,2015,10,LOMAMI,-6.13,24.48,ROUGEOLE,64,0,316603.0
2015-10-19,2015,10,LUALABA,-10.43,25.33,CHOLERA,5,0,80304.0
2015-10-19,2015,10,LUALABA,-10.43,25.33,PALUDISME,4424,11,182368.0
2015-10-19,2015,10,LUALABA,-10.43,25.33,ROUGEOLE,76,1,162195.0
2015-10-19,2015,10,MANIEMA,-3.07,25.95,CHOLERA,136,0,177415.0
2015-10-19,2015,10,MANIEMA,-3.07,25.95,PALUDISME,7261,26,177415.0
2015-10-19,2015,10,MANIEMA,-3.07,25.95,ROUGEOLE,1,0,82552.0
2015-10-19,2015,10,MONGALA,2.15,21.51,PALUDISME,3699,2,358794.0
2015-10-19,2015,10,MONGALA,2.15,21.51,ROUGEOLE,2,0,358794.0
2015-10-19,2015,10,NORD-KIVU,-0.5,29.33,CHOLERA,66,0,337943.0
2015-10-19,2015,10,NORD-KIVU,-0.5,29.33,PALUDISME,15420,8,470999.0
2015-10-19,2015,10,NORD-KIVU,-0.5,29.33,ROUGEOLE,7,1,337943.0
2015-10-19,2015,10,NORD-UBANGI,3.65,21.03,PALUDISME,4760,6,245485.0
2015-10-19,2015,10,SANKURU,-3.45,23.58,CHOLERA,0,0,182300.0
2015-10-19,2015,10,SANKURU,-3.45,23.58,FIEVRE JAUNE,0,0,182300.0
2015-10-19,2015,10,SANKURU,-3.45,23.58,PALUDISME,5321,23,182300.0
2015-10-19,2015,10,SANKURU,-3.45,23.58,ROUGEOLE,0,0,182300.0
2015-10-19,2015,10,SUD-KIVU,-2.88,28.32,CHOLERA,155,1,412996.0
2015-10-19,2015,10,SUD-KIVU,-2.88,28.32,PALUDISME,16697,26,412996.0
2015-10-19,2015,10,SUD-KIVU,-2.88,28.32,ROUGEOLE,2,0,224850.0
2015-10-19,2015,10,SUD-UBANGI,3.05,19.18,PALUDISME,4588,19,274967.0
2015-10-19,2015,10,SUD-UBANGI,3.05,19.18,ROUGEOLE,4,0,156826.0
2015-10-19,2015,10,TANGANYIKA,-7.06,27.31,CHOLERA,28,2,131782.0
2015-10-19,2015,10,TANGANYIKA,-7.06,27.31,PALUDISME,9231,29,227882.0
2015-10-19,2015,10,TANGANYIKA,-7.06,27.31,ROUGEOLE,985,3,227882.0
2015-10-19,2015,10,TSHOPO,0.51,25.2,CHOLERA,21,2,345098.0
2015-10-19,2015,10,TSHOPO,0.51,25.2,PALUDISME,5603,20,345098.0
2015-10-19,2015,10,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,3,0,134750.0
2015-10-19,2015,10,TSHUAPA,-0.85,21.57,PALUDISME,3815,9,257045.0
2015-10-19,2015,10,TSHUAPA,-0.85,21.57,ROUGEOLE,4,0,190081.0
2015-10-26,2015,10,BAS-UELE,3.37,24.18,PALUDISME,2337,3,130573.0
2015-10-26,2015,10,BAS-UELE,3.37,24.18,ROUGEOLE,2,0,55281.0
2015-10-26,2015,10,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,83513.0
2015-10-26,2015,10,EQUATEUR,0.16,18.25,PALUDISME,5876,10,273355.0
2015-10-26,2015,10,EQUATEUR,0.16,18.25,ROUGEOLE,1,0,108627.0
2015-10-26,2015,10,HAUT-KATANGA,-10.45,27.2,CHOLERA,33,0,135583.0
2015-10-26,2015,10,HAUT-KATANGA,-10.45,27.2,PALUDISME,10372,9,238177.0
2015-10-26,2015,10,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,53,1,238177.0
2015-10-26,2015,10,HAUT-LOMAMI,-8.47,25.42,CHOLERA,2,0,198921.0
2015-10-26,2015,10,HAUT-LOMAMI,-8.47,25.42,PALUDISME,9273,9,245780.0
2015-10-26,2015,10,HAUT-LOMAMI,-8.47,25.42,ROUGEOLE,161,0,245780.0
2015-10-26,2015,10,HAUT-UELE,3.37,27.84,PALUDISME,5951,9,162040.0
2015-10-26,2015,10,HAUT-UELE,3.37,27.84,ROUGEOLE,6,0,146517.0
2015-10-26,2015,10,ITURI,1.56,30.25,CHOLERA,27,1,183923.0
2015-10-26,2015,10,ITURI,1.56,30.25,PALUDISME,12284,10,269203.0
2015-10-26,2015,10,ITURI,1.56,30.25,ROUGEOLE,5,0,185139.0
2015-10-26,2015,10,KASAI,-5.45,20.97,PALUDISME,10875,24,440894.0
2015-10-26,2015,10,KASAI-CENTRAL,-6.15,22.42,PALUDISME,14961,14,232704.0
2015-10-26,2015,10,KASAI-CENTRAL,-6.15,22.42,ROUGEOLE,5,0,203728.0
2015-10-26,2015,10,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,14275,10,294279.0
2015-10-26,2015,10,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,21,1,279786.0
2015-10-26,2015,10,KINSHASA,-4.44,15.26,PALUDISME,22396,23,278998.0
2015-10-26,2015,10,KINSHASA,-4.44,15.26,ROUGEOLE,8,0,278998.0
2015-10-26,2015,10,KONGO-CENTRAL,-5.16,14.15,PALUDISME,14146,23,160442.0
2015-10-26,2015,10,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,3,0,109058.0
2015-10-26,2015,10,KWILU,-4.84,18.84,PALUDISME,7958,30,217435.0
2015-10-26,2015,10,KWILU,-4.84,18.84,ROUGEOLE,2,0,96959.0
2015-10-26,2015,10,LOMAMI,-6.13,24.48,PALUDISME,9794,9,428620.0
2015-10-26,2015,10,LOMAMI,-6.13,24.48,ROUGEOLE,79,0,428620.0
2015-10-26,2015,10,LUALABA,-10.43,25.33,CHOLERA,7,0,58670.0
2015-10-26,2015,10,LUALABA,-10.43,25.33,PALUDISME,4826,14,182368.0
2015-10-26,2015,10,LUALABA,-10.43,25.33,ROUGEOLE,26,0,182368.0
2015-10-26,2015,10,MANIEMA,-3.07,25.95,CHOLERA,147,0,177415.0
2015-10-26,2015,10,MANIEMA,-3.07,25.95,PALUDISME,6731,29,177415.0
2015-10-26,2015,10,MANIEMA,-3.07,25.95,ROUGEOLE,2,0,82552.0
2015-10-26,2015,10,MONGALA,2.15,21.51,FIEVRE JAUNE,1,0,68391.0
2015-10-26,2015,10,MONGALA,2.15,21.51,PALUDISME,3966,12,447673.0
2015-10-26,2015,10,MONGALA,2.15,21.51,ROUGEOLE,3,0,213287.0
2015-10-26,2015,10,NORD-KIVU,-0.5,29.33,CHOLERA,67,0,337943.0
2015-10-26,2015,10,NORD-KIVU,-0.5,29.33,PALUDISME,14249,6,470999.0
2015-10-26,2015,10,NORD-KIVU,-0.5,29.33,ROUGEOLE,14,1,337943.0
2015-10-26,2015,10,NORD-UBANGI,3.65,21.03,FIEVRE JAUNE,1,0,141823.0
2015-10-26,2015,10,NORD-UBANGI,3.65,21.03,PALUDISME,3575,6,245485.0
2015-10-26,2015,10,SANKURU,-3.45,23.58,CHOLERA,0,0,182300.0
2015-10-26,2015,10,SANKURU,-3.45,23.58,FIEVRE JAUNE,0,0,182300.0
2015-10-26,2015,10,SANKURU,-3.45,23.58,PALUDISME,4617,15,182300.0
2015-10-26,2015,10,SANKURU,-3.45,23.58,ROUGEOLE,0,0,182300.0
2015-10-26,2015,10,SUD-KIVU,-2.88,28.32,CHOLERA,181,0,381203.0
2015-10-26,2015,10,SUD-KIVU,-2.88,28.32,PALUDISME,18644,20,412996.0
2015-10-26,2015,10,SUD-KIVU,-2.88,28.32,ROUGEOLE,14,0,381203.0
2015-10-26,2015,10,SUD-UBANGI,3.05,19.18,FIEVRE JAUNE,2,0,156826.0
2015-10-26,2015,10,SUD-UBANGI,3.05,19.18,PALUDISME,5145,21,327108.0
2015-10-26,2015,10,SUD-UBANGI,3.05,19.18,ROUGEOLE,2,0,156826.0
2015-10-26,2015,10,TANGANYIKA,-7.06,27.31,CHOLERA,161,4,200000.0
2015-10-26,2015,10,TANGANYIKA,-7.06,27.31,PALUDISME,9345,17,227882.0
2015-10-26,2015,10,TANGANYIKA,-7.06,27.31,ROUGEOLE,868,3,227882.0
2015-10-26,2015,10,TSHOPO,0.51,25.2,CHOLERA,11,1,345098.0
2015-10-26,2015,10,TSHOPO,0.51,25.2,PALUDISME,4630,4,345098.0
2015-10-26,2015,10,TSHUAPA,-0.85,21.57,FIEVRE JAUNE,4,0,257045.0
2015-10-26,2015,10,TSHUAPA,-0.85,21.57,PALUDISME,4866,7,257045.0
2015-10-26,2015,10,TSHUAPA,-0.85,21.57,ROUGEOLE,1,0,167654.0
2015-11-01,2016,11,TSHUAPA,-0.85,21.57,IRA,86,0,229003.0
2015-11-01,2016,11,TSHUAPA,-0.85,21.57,TNN,1,0,264756.0
2015-11-02,2015,11,BAS-UELE,3.37,24.18,PALUDISME,2278,3,130573.0
2015-11-02,2015,11,BAS-UELE,3.37,24.18,ROUGEOLE,1,0,130573.0
2015-11-02,2015,11,EQUATEUR,0.16,18.25,PALUDISME,3779,6,181011.0
2015-11-02,2015,11,HAUT-KATANGA,-10.45,27.2,CHOLERA,5,0,135583.0
2015-11-02,2015,11,HAUT-KATANGA,-10.45,27.2,FIEVRE JAUNE,1,0,160523.0
2015-11-02,2015,11,HAUT-KATANGA,-10.45,27.2,PALUDISME,11899,16,238177.0
2015-11-02,2015,11,HAUT-KATANGA,-10.45,27.2,ROUGEOLE,113,0,238177.0
2015-11-02,2015,11,HAUT-LOMAMI,-8.47,25.42,CHOLERA,3,0,242153.0
2015-11-02,2015,11,HAUT-LOMAMI,-8.47,25.42,FIEVRE JAUNE,1,0,225373.0
2015-11-02,2015,11,HAUT-LOMAMI,-8.47,25.42,PALUDISME,9847,9,245780.0
2015-11-02,2015,11,HAUT-LOMAMI,-8.47,25.42,ROUGEOLE,196,0,242153.0
2015-11-02,2015,11,HAUT-UELE,3.37,27.84,PALUDISME,6378,8,162040.0
2015-11-02,2015,11,HAUT-UELE,3.37,27.84,ROUGEOLE,3,0,146517.0
2015-11-02,2015,11,ITURI,1.56,30.25,CHOLERA,21,0,269968.0
2015-11-02,2015,11,ITURI,1.56,30.25,FIEVRE JAUNE,1,0,159108.0
2015-11-02,2015,11,ITURI,1.56,30.25,PALUDISME,12553,11,269968.0
